Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty ,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category,Dates In Month
9469,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,$12.96,2,0.00%,$6.22,48.00%,$6.48,$3.11,East New York,Paper - (Office Supplies),06-01-14
9470,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$110.96,2,0.00%,$53.26,48.00%,$55.48,$26.63,East New York,Paper - (Office Supplies),06-01-14
9471,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$99.98,2,0.00%,$4.00,4.00%,$49.99,$2.00,East New York,Phones - (Technology),06-01-14
9472,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$11.42,1,20.00%,$3.71,32.50%,$11.42,$3.71,East New York,Binders - (Office Supplies),06-01-14
9473,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,$128.12,2,10.00%,$24.20,18.89%,$64.06,$12.10,East New York,Chairs - (Furniture),06-01-14
9474,CA-2014-102925,06-11-2014,11-11-2014,153.00,Valid Date,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",$101.40,5,0.00%,$38.53,38.00%,$20.28,$7.71,East New York,Furnishings - (Furniture),06-01-14
9475,CA-2012-100818,05-31-2012,05-06-2012,-25.00,Invalid Date,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$5.90,2,20.00%,$1.99,33.75%,$2.95,$1.00,Central Illinois,Labels - (Office Supplies),05-01-12
9476,CA-2012-100818,05-31-2012,05-06-2012,-25.00,Invalid Date,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,$173.49,7,20.00%,$54.22,31.25%,$24.78,$7.75,Central Illinois,Paper - (Office Supplies),05-01-12
9477,CA-2012-100818,05-31-2012,05-06-2012,-25.00,Invalid Date,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",$51.56,2,60.00%,-$61.87,-120.00%,$25.78,-$30.94,Central Illinois,Furnishings - (Furniture),05-01-12
9478,CA-2012-100818,05-31-2012,05-06-2012,-25.00,Invalid Date,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,$3.56,3,80.00%,-$6.24,-175.00%,$1.19,-$2.08,Central Illinois,Binders - (Office Supplies),05-01-12
9479,CA-2011-126193,07-09-2011,09-14-2011,67.00,Valid Date,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,$13.16,5,20.00%,$4.11,31.25%,$2.63,$0.82,Central Illinois,Fasteners - (Office Supplies),07-01-11
9480,CA-2011-126193,07-09-2011,09-14-2011,67.00,Valid Date,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$3.83,3,80.00%,-$6.51,-170.00%,$1.28,-$2.17,Central Illinois,Binders - (Office Supplies),07-01-11
9481,CA-2011-126193,07-09-2011,09-14-2011,67.00,Valid Date,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,$304.99,5,80.00%,-$533.73,-175.00%,$61.00,-$106.75,Central Illinois,Binders - (Office Supplies),07-01-11
9482,CA-2014-150504,07-11-2014,11-13-2014,125.00,Valid Date,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$18.16,2,20.00%,$1.82,10.00%,$9.08,$0.91,Central Texas,Storage - (Office Supplies),07-01-14
9483,CA-2012-158351,06-20-2012,06-24-2012,4.00,Valid Date,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,$319.98,2,20.00%,$92.00,28.75%,$159.99,$46.00,East Pennsylvania,Accessories - (Technology),06-01-12
9484,CA-2011-122679,07-22-2011,07-28-2011,6.00,Valid Date,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,$19.68,6,0.00%,$6.49,33.00%,$3.28,$1.08,West California,Art - (Office Supplies),07-01-11
9485,CA-2013-164770,03-12-2013,05-12-2013,61.00,Valid Date,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,$781.86,10,32.00%,-$137.98,-17.65%,$78.19,-$13.80,Central Texas,Bookcases - (Furniture),03-01-13
9486,CA-2013-164770,03-12-2013,05-12-2013,61.00,Valid Date,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,$30.82,9,20.00%,$9.63,31.25%,$3.42,$1.07,Central Texas,Paper - (Office Supplies),03-01-13
9487,CA-2014-130505,10-13-2014,10-13-2014,0.00,Valid Date,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",$673.34,3,30.00%,-$76.95,-11.43%,$224.45,-$25.65,East West Virginia,Tables - (Furniture),10-01-14
9488,US-2014-125213,12-12-2014,12-14-2014,2.00,Valid Date,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,$6.54,3,0.00%,$2.16,33.00%,$2.18,$0.72,East New Jersey,Fasteners - (Office Supplies),12-01-14
9489,CA-2012-156566,01-10-2012,04-10-2012,91.00,Valid Date,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,$572.80,2,20.00%,$50.12,8.75%,$286.40,$25.06,West Oregon,Phones - (Technology),01-01-12
9490,US-2013-102232,06-08-2013,12-08-2013,183.00,Valid Date,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",$197.05,7,0.00%,$59.12,30.00%,$28.15,$8.45,South Alabama,Art - (Office Supplies),06-01-13
9491,CA-2014-111738,04-01-2014,08-01-2014,122.00,Valid Date,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,"$2,022.27",8,20.00%,$682.52,33.75%,$252.78,$85.31,West California,Binders - (Office Supplies),04-01-14
9492,CA-2014-111738,04-01-2014,08-01-2014,122.00,Valid Date,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,$9.12,3,0.00%,$3.10,34.00%,$3.04,$1.03,West California,Art - (Office Supplies),04-01-14
9493,CA-2014-163188,08-11-2014,08-11-2014,0.00,Valid Date,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$38.16,9,0.00%,$19.08,50.00%,$4.24,$2.12,Central Oklahoma,Binders - (Office Supplies),08-01-14
9494,CA-2013-105207,03-01-2013,08-01-2013,153.00,Valid Date,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","$1,592.85",7,0.00%,$350.43,22.00%,$227.55,$50.06,Central Oklahoma,Tables - (Furniture),03-01-13
9495,CA-2013-105207,03-01-2013,08-01-2013,153.00,Valid Date,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,$11.88,2,0.00%,$5.35,45.00%,$5.94,$2.67,Central Oklahoma,Binders - (Office Supplies),03-01-13
9496,US-2013-123610,05-13-2013,05-17-2013,4.00,Valid Date,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,$120.00,6,0.00%,$46.80,39.00%,$20.00,$7.80,West California,Accessories - (Technology),05-01-13
9497,US-2013-123610,05-13-2013,05-17-2013,4.00,Valid Date,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staples,$8.67,1,0.00%,$2.34,27.00%,$8.67,$2.34,West California,Appliances - (Office Supplies),05-01-13
9498,CA-2014-118213,06-11-2014,08-11-2014,61.00,Valid Date,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",$4.41,1,0.00%,$2.03,46.00%,$4.41,$2.03,Central Indiana,Paper - (Office Supplies),06-01-14
9499,CA-2014-118213,06-11-2014,08-11-2014,61.00,Valid Date,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Staples,$167.94,3,0.00%,$82.29,49.00%,$55.98,$27.43,Central Indiana,Paper - (Office Supplies),06-01-14
9500,CA-2014-118213,06-11-2014,08-11-2014,61.00,Valid Date,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,$67.80,10,0.00%,$31.19,46.00%,$6.78,$3.12,Central Indiana,Paper - (Office Supplies),06-01-14
9501,CA-2013-149237,05-27-2013,05-31-2013,4.00,Valid Date,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,$26.94,3,0.00%,$11.31,42.00%,$8.98,$3.77,Central Wisconsin,Furnishings - (Furniture),05-01-13
9502,US-2012-158589,11-20-2012,11-24-2012,4.00,Valid Date,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$32.04,3,0.00%,$8.01,25.00%,$10.68,$2.67,West California,Furnishings - (Furniture),11-01-12
9503,CA-2013-101329,04-23-2013,04-30-2013,7.00,Valid Date,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,$32.13,9,0.00%,$8.35,26.00%,$3.57,$0.93,East New York,Art - (Office Supplies),04-01-13
9504,CA-2013-101329,04-23-2013,04-30-2013,7.00,Valid Date,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,$2.88,1,0.00%,$0.81,28.00%,$2.88,$0.81,East New York,Art - (Office Supplies),04-01-13
9505,CA-2013-113607,10-15-2013,10-19-2013,4.00,Valid Date,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,"$1,091.93",7,0.00%,$272.98,25.00%,$155.99,$39.00,East New York,Phones - (Technology),10-01-13
9506,CA-2013-113607,10-15-2013,10-19-2013,4.00,Valid Date,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,$111.96,2,0.00%,$54.86,49.00%,$55.98,$27.43,East New York,Paper - (Office Supplies),10-01-13
9507,CA-2011-149104,05-04-2011,07-04-2011,61.00,Valid Date,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,$26.70,2,0.00%,$7.48,28.00%,$13.35,$3.74,Central Michigan,Art - (Office Supplies),05-01-11
9508,CA-2011-149104,05-04-2011,07-04-2011,61.00,Valid Date,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$40.20,5,0.00%,$18.09,45.00%,$8.04,$3.62,Central Michigan,Binders - (Office Supplies),05-01-11
9509,CA-2011-149104,05-04-2011,07-04-2011,61.00,Valid Date,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$13.89,3,0.00%,$4.58,33.00%,$4.63,$1.53,Central Michigan,Art - (Office Supplies),05-01-11
9510,CA-2011-149104,05-04-2011,07-04-2011,61.00,Valid Date,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$689.82,6,0.00%,$20.69,3.00%,$114.97,$3.45,Central Michigan,Storage - (Office Supplies),05-01-11
9511,CA-2013-105263,07-08-2013,12-08-2013,153.00,Valid Date,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",$38.34,9,0.00%,$15.72,41.00%,$4.26,$1.75,East New York,Art - (Office Supplies),07-01-13
9512,CA-2011-130575,12-14-2011,12-16-2011,2.00,Valid Date,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,$9.26,3,80.00%,-$13.90,-150.00%,$3.09,-$4.63,Central Illinois,Binders - (Office Supplies),12-01-11
9513,CA-2014-142461,05-31-2014,04-06-2014,-55.00,Invalid Date,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",$204.67,1,32.00%,-$6.02,-2.94%,$204.67,-$6.02,Central Texas,Bookcases - (Furniture),05-01-14
9514,CA-2013-125220,10-15-2013,10-20-2013,5.00,Valid Date,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,"$1,649.75",5,0.00%,$544.42,33.00%,$329.95,$108.88,Central Wisconsin,Accessories - (Technology),10-01-13
9515,CA-2011-100293,03-14-2011,03-18-2011,4.00,Valid Date,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$91.06,6,20.00%,$31.87,35.00%,$15.18,$5.31,South Florida,Paper - (Office Supplies),03-01-11
9516,CA-2011-154165,02-18-2011,02-25-2011,7.00,Valid Date,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples,$54.21,14,20.00%,$8.81,16.25%,$3.87,$0.63,Central Illinois,Art - (Office Supplies),02-01-11
9517,CA-2012-123939,08-24-2012,08-26-2012,2.00,Valid Date,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",$26.98,3,40.00%,$4.05,15.00%,$8.99,$1.35,East Ohio,Phones - (Technology),08-01-12
9518,CA-2012-123939,08-24-2012,08-26-2012,2.00,Valid Date,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,$6.91,3,20.00%,$2.51,36.25%,$2.30,$0.84,East Ohio,Labels - (Office Supplies),08-01-12
9519,CA-2012-123939,08-24-2012,08-26-2012,2.00,Valid Date,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$435.50,3,20.00%,$48.99,11.25%,$145.17,$16.33,East Ohio,Storage - (Office Supplies),08-01-12
9520,US-2014-104451,09-05-2014,05-13-2014,-115.00,Invalid Date,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,$81.08,4,0.00%,$22.70,28.00%,$20.27,$5.68,West California,Appliances - (Office Supplies),09-01-14
9521,CA-2013-101189,04-02-2013,09-02-2013,153.00,Valid Date,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,$93.02,2,0.00%,$3.72,4.00%,$46.51,$1.86,West California,Storage - (Office Supplies),04-01-13
9522,CA-2011-169446,12-19-2011,12-25-2011,6.00,Valid Date,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,$323.98,3,20.00%,$36.45,11.25%,$107.99,$12.15,Central Illinois,Phones - (Technology),12-01-11
9523,CA-2011-169446,12-19-2011,12-25-2011,6.00,Valid Date,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,$15.55,3,20.00%,$5.44,35.00%,$5.18,$1.81,Central Illinois,Paper - (Office Supplies),12-01-11
9524,CA-2011-169446,12-19-2011,12-25-2011,6.00,Valid Date,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",$32.59,3,20.00%,-$7.74,-23.75%,$10.86,-$2.58,Central Illinois,Storage - (Office Supplies),12-01-11
9525,CA-2014-156958,06-12-2014,07-12-2014,30.00,Valid Date,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$83.92,5,20.00%,$29.37,35.00%,$16.78,$5.87,West Washington,Binders - (Office Supplies),06-01-14
9526,CA-2014-156958,06-12-2014,07-12-2014,30.00,Valid Date,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,$199.90,5,0.00%,$39.98,20.00%,$39.98,$8.00,West Washington,Furnishings - (Furniture),06-01-14
9527,CA-2014-156958,06-12-2014,07-12-2014,30.00,Valid Date,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,$31.18,3,20.00%,-$7.01,-22.50%,$10.39,-$2.34,West Washington,Phones - (Technology),06-01-14
9528,CA-2014-156958,06-12-2014,07-12-2014,30.00,Valid Date,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,$172.75,6,20.00%,$60.46,35.00%,$28.79,$10.08,West Washington,Binders - (Office Supplies),06-01-14
9529,CA-2014-156958,06-12-2014,07-12-2014,30.00,Valid Date,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,$9.30,2,20.00%,$3.02,32.50%,$4.65,$1.51,West Washington,Binders - (Office Supplies),06-01-14
9530,CA-2014-101637,03-25-2014,03-26-2014,1.00,Valid Date,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,$12.77,2,20.00%,$0.96,7.50%,$6.38,$0.48,Central Texas,Storage - (Office Supplies),03-01-14
9531,CA-2014-111759,09-07-2014,07-13-2014,-56.00,Invalid Date,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Staples,$52.76,2,0.00%,$24.27,46.00%,$26.38,$12.13,West Washington,Paper - (Office Supplies),09-01-14
9532,CA-2014-102729,10-27-2014,01-11-2014,-289.00,Invalid Date,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$55.62,2,20.00%,$5.56,10.00%,$27.81,$2.78,Central Texas,Storage - (Office Supplies),10-01-14
9533,CA-2013-116596,10-28-2013,01-11-2013,-290.00,Invalid Date,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",$427.64,14,10.00%,$80.78,18.89%,$30.55,$5.77,East New York,Chairs - (Furniture),10-01-13
9534,CA-2013-116596,10-28-2013,01-11-2013,-290.00,Invalid Date,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",$40.67,7,0.00%,$12.61,31.00%,$5.81,$1.80,East New York,Fasteners - (Office Supplies),10-01-13
9535,CA-2013-116596,10-28-2013,01-11-2013,-290.00,Invalid Date,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$33.48,2,0.00%,$1.34,4.00%,$16.74,$0.67,East New York,Storage - (Office Supplies),10-01-13
9536,CA-2013-116596,10-28-2013,01-11-2013,-290.00,Invalid Date,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,$9.73,2,20.00%,$3.28,33.75%,$4.86,$1.64,East New York,Binders - (Office Supplies),10-01-13
9537,CA-2014-124191,06-13-2014,06-15-2014,2.00,Valid Date,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$8.86,3,60.00%,-$6.86,-77.50%,$2.95,-$2.29,Central Illinois,Furnishings - (Furniture),06-01-14
9538,CA-2013-148747,09-26-2013,09-28-2013,2.00,Valid Date,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",$477.67,2,15.00%,$84.29,17.65%,$238.83,$42.15,West California,Bookcases - (Furniture),09-01-13
9539,US-2014-169488,08-09-2014,10-09-2014,61.00,Valid Date,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$16.90,5,0.00%,$7.77,46.00%,$3.38,$1.55,East Rhode Island,Paper - (Office Supplies),08-01-14
9540,US-2014-169488,08-09-2014,10-09-2014,61.00,Valid Date,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,$39.96,2,0.00%,$18.78,47.00%,$19.98,$9.39,East Rhode Island,Paper - (Office Supplies),08-01-14
9541,CA-2012-135727,11-05-2012,05-16-2012,-173.00,Invalid Date,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,$191.97,7,20.00%,$16.80,8.75%,$27.42,$2.40,West Arizona,Chairs - (Furniture),11-01-12
9542,CA-2012-135251,06-08-2012,10-08-2012,122.00,Valid Date,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,$35.52,3,20.00%,$13.32,37.50%,$11.84,$4.44,Central Texas,Labels - (Office Supplies),06-01-12
9543,CA-2012-135251,06-08-2012,10-08-2012,122.00,Valid Date,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$6.23,5,80.00%,-$9.66,-155.00%,$1.25,-$1.93,Central Texas,Binders - (Office Supplies),06-01-12
9544,CA-2012-135251,06-08-2012,10-08-2012,122.00,Valid Date,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,$56.70,2,20.00%,$19.14,33.75%,$28.35,$9.57,Central Texas,Paper - (Office Supplies),06-01-12
9545,CA-2012-135251,06-08-2012,10-08-2012,122.00,Valid Date,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,$369.20,3,32.00%,-$114.02,-30.88%,$123.07,-$38.01,Central Texas,Bookcases - (Furniture),06-01-12
9546,CA-2011-166590,10-29-2011,02-11-2011,-260.00,Invalid Date,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$1.98,2,0.00%,$0.89,45.00%,$0.99,$0.45,Central Indiana,Accessories - (Technology),10-01-11
